Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1
177,600;3,255;0,016;-0,020;0,0777000;3,750E-4;-4,688E-4;0,1;0,1154785
177,800;3,258;0,012;-0,010;0,0777750;2,813E-4;-2,344E-4;0,1;0,1170502
178,000;3,259;0,012;0,020;0,0778125;2,812E-4;4,688E-4;0,1;0,1307678
178,200;3,263;0,020;0,029;0,0778875;4,688E-4;7,031E-4;0,1;0,1484222
178,400;3,267;0,024;0,020;0,0780000;5,625E-4;4,687E-4;0,2;0,1535492
178,600;3,272;0,027;0,029;0,0781125;6,562E-4;7,031E-4;0,2;0,1571808
178,800;3,278;0,035;0,010;0,0782625;8,438E-4;2,344E-4;0,1;0,1451569
179,000;3,286;0,031;-0,020;0,0784500;7,500E-4;-4,688E-4;0,1;0,1318207
179,200;3,291;0,027;-0,020;0,0785625;6,562E-4;-4,687E-4;0,1;0,1167297
179,400;3,297;0,024;-0,010;0,0787125;5,625E-4;-2,344E-4;0,1;0,1135559
179,600;3,300;0,024;0,010;0,0787875;5,625E-4;2,344E-4;0,1;0,1106720
179,800;3,307;0,027;-0,010;0,0789375;6,563E-4;-2,344E-4;0,1;0,1180573
180,000;3,311;0,020;-0,010;0,0790500;4,688E-4;-2,344E-4;0,1;0,1299133
180,200;3,314;0,024;0,039;0,0791250;5,625E-4;9,375E-4;0,1;0,1403809
180,400;3,321;0,035;0,029;0,0792750;8,437E-4;7,031E-4;0,1;0,1428986
180,600;3,329;0,035;-0,020;0,0794625;8,437E-4;-4,687E-4;0,1;0,1401215
180,800;3,335;0,027;-0,049;0,0796125;6,563E-4;-0,001;0,1;0,1296387
181,000;3,340;0,016;-0,029;0,0797250;3,750E-4;-7,031E-4;0,1;0,1194153
181,200;3,341;0,016;0,010;0,0797625;3,750E-4;2,344E-4;0,1;0,1035614
181,400;3,346;0,020;0,010;0,0798750;4,688E-4;2,344E-4;0,1;0,0927887
181,600;3,349;0,020;3,487E-15;0,0799500;4,688E-4;8,335E-17;0,1;0,0868073
181,800;3,354;0,020;-0,010;0,0800625;4,688E-4;-2,344E-4;0,1;0,0834198
182,000;3,357;0,016;0,010;0,0801375;3,750E-4;2,344E-4;0,1;0,0842896
182,200;3,360;0,024;0,029;0,0802125;5,625E-4;7,031E-4;0,1;0,0949707
182,400;3,366;0,027;0,010;0,0803625;6,562E-4;2,344E-4;0,1;0,1078644
182,600;3,371;0,027;-0,010;0,0804750;6,562E-4;-2,344E-4;0,1;0,1130219
182,800;3,377;0,024;-0,029;0,0806250;5,625E-4;-7,031E-4;0,1;0,1211243
183,000;3,380;0,016;-0,010;0,0807000;3,750E-4;-2,344E-4;0,1;0,1239014
183,200;3,383;0,020;0,020;0,0807750;4,688E-4;4,687E-4;0,1;0,1217651
183,400;3,388;0,024;0,000;0,0808875;5,625E-4;0,000;0,1;0,1154633
183,600;3,393;0,020;-0,010;0,0810000;4,688E-4;-2,344E-4;0,1;0,1124115
183,800;3,396;0,020;0,010;0,0810750;4,688E-4;2,344E-4;0,1;0,1015015
184,000;3,401;0,024;0,010;0,0811875;5,625E-4;2,344E-4;0,1;0,0902710
184,200;3,405;0,024;0,000;0,0813000;5,625E-4;0,000;0,1;0,0843201
184,400;3,410;0,024;-0,010;0,0814125;5,625E-4;-2,344E-4;0,1;0,0808716
184,600;3,415;0,020;-0,029;0,0815250;4,688E-4;-7,031E-4;0,1;0,0808868
184,800;3,418;0,012;-0,010;0,0816000;2,813E-4;-2,344E-4;0,1;0,0826874
185,000;3,420;0,016;0,029;0,0816375;3,750E-4;7,031E-4;0,1;0,0880432
185,200;3,424;0,024;0,010;0,0817500;5,625E-4;2,344E-4;0,1;0,0963745
185,400;3,429;0,020;-0,010;0,0818625;4,688E-4;-2,344E-4;0,1;0,1020813
185,600;3,432;0,020;3,487E-15;0,0819375;4,688E-4;8,335E-17;0,1;0,1038055
185,800;3,437;0,020;0,010;0,0820500;4,688E-4;2,344E-4;0,1;0,1070251
186,000;3,440;0,024;0,029;0,0821250;5,625E-4;7,031E-4;0,1;0,1049042
186,200;3,446;0,031;0,020;0,0822750;7,500E-4;4,687E-4;0,1;0,0973663
186,400;3,453;0,031;-0,029;0,0824250;7,500E-4;-7,031E-4;0,1;0,0915680
186,600;3,459;0,020;-0,039;0,0825750;4,687E-4;-9,375E-4;0,1;0,0902252
186,800;3,460;0,016;0,010;0,0826125;3,750E-4;2,344E-4;0,1;0,0882568
187,000;3,465;0,024;0,010;0,0827250;5,625E-4;2,344E-4;0,1;0,0898437
187,200;3,470;0,020;-0,010;0,0828375;4,688E-4;-2,344E-4;0,1;0,0932617
187,400;3,473;0,020;0,010;0,0829125;4,688E-4;2,344E-4;0,1;0,0978241
187,600;3,478;0,024;0,020;0,0830250;5,625E-4;4,688E-4;0,1;0,1008911
187,800;3,482;0,027;0,000;0,0831375;6,563E-4;0,000;0,1;0,1057739
188,000;3,489;0,024;-0,020;0,0832875;5,625E-4;-4,688E-4;0,1;0,1053009
188,200;3,492;0,020;0,000;0,0833625;4,688E-4;0,000;0,1;0,1014557
188,400;3,497;0,024;0,000;0,0834750;5,625E-4;0,000;0,1;0,0942535
188,600;3,501;0,020;4,189E-15;0,0835875;4,688E-4;1,000E-16;0,1;0,0894318
188,800;3,504;0,024;0,010;0,0836625;5,625E-4;2,344E-4;0,1;0,0798340
189,000;3,511;0,024;-0,010;0,0838125;5,625E-4;-2,344E-4;0,1;0,0741425
189,200;3,514;0,020;0,010;0,0838875;4,688E-4;2,344E-4;0,1;0,0718689
189,400;3,519;0,027;0,029;0,0840000;6,562E-4;7,031E-4;0,1;0,0747070
189,600;3,525;0,031;4,883E-15;0,0841500;7,500E-4;1,166E-16;0,1;0,0791931
189,800;3,531;0,027;-0,020;0,0843000;6,563E-4;-4,687E-4;0,1;0,0854340
190,000;3,536;0,024;-0,029;0,0844125;5,625E-4;-7,031E-4;0,1;0,0908051
190,200;3,541;0,016;-0,029;0,0845250;3,750E-4;-7,031E-4;0,1;0,0924683
190,400;3,542;0,012;0,020;0,0845625;2,812E-4;4,687E-4;0,1;0,0917664
190,600;3,545;0,024;0,039;0,0846375;5,625E-4;9,375E-4;0,1;0,0892334
190,800;3,552;0,027;-0,010;0,0847875;6,563E-4;-2,344E-4;0,1;0,0808563
191,000;3,556;0,020;-4,883E-15;0,0849000;4,688E-4;-1,166E-16;0,1;0,0741730
191,200;3,559;0,027;0,039;0,0849750;6,562E-4;9,375E-4;0,1;0,0646973
191,400;3,567;0,035;-0,010;0,0851625;8,437E-4;-2,344E-4;0,1;0,0640411
191,600;3,574;0,024;-0,049;0,0853125;5,625E-4;-0,001;0,1;0,0655518
191,800;3,577;0,016;-0,029;0,0853875;3,750E-4;-7,031E-4;0,1;0,0701599
192,000;3,580;0,012;-0,010;0,0854625;2,812E-4;-2,344E-4;0,1;0,0730743
192,200;3,581;0,012;0,000;0,0855000;2,812E-4;0,000;0,1;0,0767670
192,400;3,585;0,012;0,020;0,0855750;2,812E-4;4,687E-4;0,1;0,0838623
192,600;3,586;0,020;0,039;0,0856125;4,687E-4;9,375E-4;0,1;0,0889282
192,800;3,592;0,027;0,010;0,0857625;6,563E-4;2,344E-4;0,1;0,0956573
193,000;3,597;0,024;-4,883E-15;0,0858750;5,625E-4;-1,166E-16;0,1;0,0969849
193,200;3,602;0,027;0,020;0,0859875;6,562E-4;4,687E-4;0,1;0,0915375
193,400;3,608;0,031;-0,010;0,0861375;7,500E-4;-2,344E-4;0,1;0,0819397
193,600;3,614;0,024;-0,039;0,0862875;5,625E-4;-9,375E-4;0,1;0,0782471
193,800;3,618;0,016;-0,020;0,0863625;3,750E-4;-4,687E-4;0,1;0,0734711
194,000;3,621;0,016;-2,784E-15;0,0864375;3,750E-4;-6,654E-17;0,1;0,0702972
194,200;3,624;0,016;0,010;0,0865125;3,750E-4;2,344E-4;0,1;0,0682526
194,400;3,627;0,020;0,020;0,0865875;4,688E-4;4,687E-4;0,1;0,0690918
194,600;3,632;0,024;3,487E-15;0,0867000;5,625E-4;8,335E-17;0,1;0,0709686
194,800;3,636;0,020;-0,020;0,0868125;4,688E-4;-4,687E-4;0,1;0,0736542
195,000;3,640;0,016;0,010;0,0868875;3,750E-4;2,344E-4;0,1;0,0766754
195,200;3,643;0,024;0,049;0,0869625;5,625E-4;0,001;0,1;0,0831757
195,400;3,649;0,035;0,029;0,0871125;8,437E-4;7,031E-4;0,1;0,0838470
195,600;3,657;0,035;-0,020;0,0873000;8,437E-4;-4,687E-4;0,1;0,0789337
195,800;3,663;0,027;-0,029;0,0874500;6,563E-4;-7,031E-4;0,1;0,0724640
196,000;3,668;0,024;-0,010;0,0875625;5,625E-4;-2,344E-4;0,1;0,0656891
196,200;3,673;0,024;-0,010;0,0876750;5,625E-4;-2,344E-4;0,1;0,0613098
196,400;3,677;0,020;-0,020;0,0877875;4,688E-4;-4,687E-4;0,1;0,0599213
196,600;3,680;0,016;0,010;0,0878625;3,750E-4;2,344E-4;0,1;0,0584259
196,800;3,684;0,024;0,039;0,0879375;5,625E-4;9,375E-4;0,1;0,0584564
197,000;3,690;0,031;0,010;0,0880875;7,500E-4;2,344E-4;0,1;0,0605621
197,200;3,696;0,027;-0,010;0,0882375;6,562E-4;-2,344E-4;0,1;0,0621948
197,400;3,701;0,027;-0,010;0,0883500;6,562E-4;-2,344E-4;0,1;0,0621033
197,600;3,707;0,024;-0,010;0,0885000;5,625E-4;-2,344E-4;0,1;0,0609589
197,800;3,710;0,024;0,010;0,0885750;5,625E-4;2,344E-4;0,1;0,0581512
198,000;3,717;0,027;-0,010;0,0887250;6,562E-4;-2,344E-4;0,1;0,0546112
198,200;3,721;0,020;-0,010;0,0888375;4,688E-4;-2,344E-4;0,1;0,0524902
198,400;3,724;0,024;0,029;0,0889125;5,625E-4;7,031E-4;0,1;0,0520477
198,600;3,731;0,031;0,010;0,0890625;7,500E-4;2,344E-4;0,1;0,0538940
198,800;3,737;0,027;-0,020;0,0892125;6,563E-4;-4,687E-4;0,1;0,0579681
199,000;3,742;0,024;-4,883E-15;0,0893250;5,625E-4;-1,166E-16;0,1;0,0636139
199,200;3,746;0,027;0,020;0,0894375;6,562E-4;4,687E-4;0,1;0,0664062
199,400;3,753;0,031;0,000;0,0895875;7,500E-4;0,000;0,1;0,0696716
199,600;3,759;0,027;-0,010;0,0897375;6,562E-4;-2,344E-4;0,1;0,0683136
199,800;3,764;0,027;0,029;0,0898500;6,563E-4;7,031E-4;0,1;0,0635376
200,000;3,770;0,039;0,020;0,0900000;9,375E-4;4,687E-4;0,1;0,0538635
200,200;3,779;0,035;-0,039;0,0902250;8,437E-4;-9,375E-4;0,1;0,0520172
200,400;3,784;0,024;-0,020;0,0903375;5,625E-4;-4,687E-4;0,0;0,0497131
200,600;3,789;0,027;0,020;0,0904500;6,562E-4;4,688E-4;0,1;0,0501251
200,800;3,795;0,031;0,000;0,0906000;7,500E-4;0,000;0,1;0,0533752
201,000;3,801;0,027;-0,010;0,0907500;6,562E-4;-2,344E-4;0,1;0,0553284
201,200;3,806;0,027;0,029;0,0908625;6,562E-4;7,031E-4;0,1;0,0556641
201,400;3,812;0,039;0,029;0,0910125;9,375E-4;7,031E-4;0,1;0,0522766
201,600;3,822;0,039;-0,029;0,0912375;9,375E-4;-7,031E-4;0,0;0,0471954
201,800;3,828;0,027;-0,029;0,0913875;6,563E-4;-7,031E-4;0,0;0,0454254
202,000;3,833;0,027;-4,883E-15;0,0915000;6,562E-4;-1,166E-16;0,0;0,0444641
202,200;3,839;0,027;-0,020;0,0916500;6,562E-4;-4,687E-4;0,0;0,0460358
202,400;3,844;0,020;-0,029;0,0917625;4,688E-4;-7,031E-4;0,0;0,0479279
202,600;3,847;0,016;0,010;0,0918375;3,750E-4;2,344E-4;0,1;0,0514526
202,800;3,850;0,024;0,039;0,0919125;5,625E-4;9,375E-4;0,1;0,0541840
203,000;3,856;0,031;0,029;0,0920625;7,500E-4;7,031E-4;0,1;0,0595856
203,200;3,863;0,035;0,000;0,0922125;8,437E-4;0,000;0,1;0,0600739
203,400;3,870;0,031;-0,029;0,0924000;7,500E-4;-7,031E-4;0,1;0,0575409
203,600;3,875;0,024;-0,020;0,0925125;5,625E-4;-4,687E-4;0,1;0,0525970
203,800;3,880;0,024;-0,010;0,0926250;5,625E-4;-2,344E-4;0,1;0,0507812
204,000;3,885;0,020;-0,010;0,0927375;4,688E-4;-2,344E-4;0,0;0,0480194
204,200;3,888;0,020;0,020;0,0928125;4,688E-4;4,687E-4;0,0;0,0469208
204,400;3,892;0,027;0,029;0,0929250;6,562E-4;7,031E-4;0,0;0,0477905
204,600;3,899;0,031;0,010;0,0930750;7,500E-4;2,344E-4;0,1;0,0523071
204,800;3,905;0,031;-0,010;0,0932250;7,500E-4;-2,344E-4;0,1;0,0545197
205,000;3,911;0,027;-0,010;0,0933750;6,562E-4;-2,344E-4;0,1;0,0576630
205,200;3,916;0,027;0,000;0,0934875;6,562E-4;0,000;0,1;0,0586090
205,400;3,922;0,027;-0,010;0,0936375;6,562E-4;-2,344E-4;0,1;0,0573425
205,600;3,927;0,024;4,883E-15;0,0937500;5,625E-4;1,166E-16;0,1;0,0563965
205,800;3,932;0,027;0,029;0,0938625;6,563E-4;7,031E-4;0,1;0,0529938
206,000;3,938;0,035;0,010;0,0940125;8,437E-4;2,344E-4;0,1;0,0503235
206,200;3,946;0,031;-0,029;0,0942000;7,500E-4;-7,031E-4;0,1;0,0517578
206,400;3,951;0,024;-0,020;0,0943125;5,625E-4;-4,687E-4;0,1;0,0553131
206,600;3,955;0,024;0,010;0,0944250;5,625E-4;2,344E-4;0,1;0,0573120
206,800;3,960;0,027;0,010;0,0945375;6,563E-4;2,344E-4;0,1;0,0616913
207,000;3,966;0,027;-4,883E-15;0,0946875;6,562E-4;-1,166E-16;0,1;0,0640564
207,200;3,971;0,027;0,029;0,0948000;6,562E-4;7,031E-4;0,1;0,0624695
207,400;3,977;0,039;0,020;0,0949500;9,375E-4;4,687E-4;0,1;0,0554504
207,600;3,987;0,035;-0,039;0,0951750;8,437E-4;-9,375E-4;0,1;0,0525665
207,800;3,991;0,024;-0,039;0,0952875;5,625E-4;-9,375E-4;0,0;0,0478210
208,000;3,996;0,020;-0,010;0,0954000;4,688E-4;-2,344E-4;0,0;0,0459137
208,200;3,999;0,020;-2,776E-15;0,0954750;4,688E-4;0,000;0,0;0,0437012
208,400;4,004;0,020;-0,010;0,0955875;4,688E-4;-2,344E-4;0,0;0,0441895
208,600;4,007;0,016;3,487E-15;0,0956625;3,750E-4;8,335E-17;0,0;0,0436554
208,800;4,010;0,020;0,020;0,0957375;4,688E-4;4,687E-4;0,0;0,0447998
209,000;4,015;0,024;0,029;0,0958500;5,625E-4;7,031E-4;0,0;0,0467834
209,200;4,020;0,031;0,029;0,0959625;7,500E-4;7,031E-4;0,0;0,0477600
209,400;4,028;0,035;5,551E-15;0,0961500;8,437E-4;0,000;0,0;0,0483856
209,600;4,034;0,031;-0,029;0,0963000;7,500E-4;-7,031E-4;0,0;0,0464020
209,800;4,040;0,024;-0,029;0,0964500;5,625E-4;-7,031E-4;0,0;0,0444031
210,000;4,043;0,020;-4,189E-15;0,0965250;4,688E-4;-1,000E-16;0,0;0,0426025
210,200;4,048;0,024;0,010;0,0966375;5,625E-4;2,344E-4;0,0;0,0428619
210,400;4,053;0,024;0,010;0,0967500;5,625E-4;2,344E-4;0,0;0,0417328
210,600;4,057;0,027;0,029;0,0968625;6,562E-4;7,031E-4;0,0;0,0440369
210,800;4,064;0,035;0,010;0,0970125;8,438E-4;2,344E-4;0,0;0,0466919
211,000;4,072;0,031;-0,020;0,0972000;7,500E-4;-4,688E-4;0,0;0,0476990
211,200;4,076;0,027;-0,020;0,0973125;6,562E-4;-4,687E-4;0,0;0,0496979
211,400;4,083;0,024;-0,010;0,0974625;5,625E-4;-2,344E-4;0,0;0,0496521
211,600;4,086;0,024;4,189E-15;0,0975375;5,625E-4;1,000E-16;0,0;0,0480957
211,800;4,092;0,024;-0,010;0,0976875;5,625E-4;-2,344E-4;0,0;0,0465698
212,000;4,095;0,020;-4,189E-15;0,0977625;4,688E-4;-1,000E-16;0,0;0,0458374
212,200;4,100;0,024;0,029;0,0978750;5,625E-4;7,031E-4;0,0;0,0435486
212,400;4,104;0,031;0,020;0,0979875;7,500E-4;4,687E-4;0,0;0,0433044
212,600;4,112;0,031;5,568E-15;0,0981750;7,500E-4;1,331E-16;0,0;0,0431366
212,800;4,117;0,031;0,000;0,0982875;7,500E-4;0,000;0,0;0,0446167
213,000;4,125;0,031;-0,010;0,0984750;7,500E-4;-2,344E-4;0,0;0,0459900
213,200;4,130;0,027;-0,010;0,0985875;6,562E-4;-2,344E-4;0,0;0,0462646
213,400;4,136;0,027;-0,010;0,0987375;6,562E-4;-2,344E-4;0,0;0,0455933
213,600;4,141;0,024;4,883E-15;0,0988500;5,625E-4;1,166E-16;0,0;0,0453644
213,800;4,145;0,027;0,000;0,0989625;6,563E-4;0,000;0,0;0,0434875
214,000;4,152;0,024;-0,029;0,0991125;5,625E-4;-7,031E-4;0,0;0,0422363
214,200;4,155;0,016;-0,020;0,0991875;3,750E-4;-4,687E-4;0,0;0,0421448
214,400;4,158;0,016;0,010;0,0992625;3,750E-4;2,344E-4;0,0;0,0416565
214,600;4,161;0,020;0,029;0,0993375;4,688E-4;7,031E-4;0,0;0,0414429
214,800;4,166;0,027;0,020;0,0994500;6,563E-4;4,687E-4;0,0;0,0440674
215,000;4,172;0,027;0,010;0,0996000;6,562E-4;2,344E-4;0,0;0,0462036
215,200;4,177;0,031;0,020;0,0997125;7,500E-4;4,687E-4;0,0;0,0482941
215,400;4,185;0,035;5,551E-15;0,0999000;8,437E-4;0,000;0,0;0,0491638
215,600;4,191;0,031;-0,020;0,1000500;7,500E-4;-4,687E-4;0,0;0,0484009
215,800;4,197;0,027;-0,010;0,1002000;6,563E-4;-2,344E-4;0,0;0,0464478
216,000;4,202;0,027;-4,883E-15;0,1003125;6,562E-4;-1,166E-16;0,0;0,0443878
216,200;4,208;0,027;-0,010;0,1004625;6,562E-4;-2,344E-4;0,0;0,0428162
216,400;4,213;0,024;-0,020;0,1005750;5,625E-4;-4,687E-4;0,0;0,0427094
216,600;4,218;0,020;-0,010;0,1006875;4,688E-4;-2,344E-4;0,0;0,0432281
216,800;4,221;0,020;0,020;0,1007625;4,688E-4;4,687E-4;0,0;0,0430908
217,000;4,225;0,027;0,029;0,1008750;6,562E-4;7,031E-4;0,0;0,0449524
217,200;4,232;0,031;0,010;0,1010250;7,500E-4;2,344E-4;0,0;0,0454865
217,400;4,238;0,031;-0,010;0,1011750;7,500E-4;-2,344E-4;0,0;0,0464783
217,600;4,244;0,027;-0,020;0,1013250;6,562E-4;-4,687E-4;0,0;0,0458221
217,800;4,249;0,024;-0,010;0,1014375;5,625E-4;-2,344E-4;0,0;0,0448914
218,000;4,254;0,024;0,010;0,1015500;5,625E-4;2,344E-4;0,0;0,0434113
218,200;4,258;0,027;0,010;0,1016625;6,562E-4;2,344E-4;0,0;0,0426025
218,400;4,265;0,027;0,010;0,1018125;6,562E-4;2,344E-4;0,0;0,0416870
218,600;4,269;0,031;-0,010;0,1019250;7,500E-4;-2,344E-4;0,0;0,0418549
218,800;4,277;0,024;-0,039;0,1021125;5,625E-4;-9,375E-4;0,0;0,0419006
219,000;4,279;0,016;-4,189E-15;0,1021500;3,750E-4;-1,328E-17;0,0;0,0420990
219,200;4,284;0,024;0,029;0,1022625;5,625E-4;7,031E-4;0,0;0,0433807
219,400;4,288;0,027;0,020;0,1023750;6,562E-4;4,687E-4;0,0;0,0450592
219,600;4,295;0,031;4,883E-15;0,1025250;7,500E-4;1,166E-16;0,0;0,0449677
219,800;4,301;0,027;-0,020;0,1026750;6,563E-4;-4,687E-4;0,0;0,0444641
220,000;4,306;0,024;0,020;0,1027875;5,625E-4;4,687E-4;0,0;0,0431671
220,200;4,310;0,035;0,029;0,1029000;8,437E-4;7,031E-4;0,0;0,0421448
220,400;4,320;0,035;-0,029;0,1031250;8,437E-4;-7,031E-4;0,0;0,0408478
220,600;4,324;0,024;-0,039;0,1032375;5,625E-4;-9,375E-4;0,0;0,0410767
220,800;4,329;0,020;-0,010;0,1033500;4,688E-4;-2,344E-4;0,0;0,0421448
221,000;4,332;0,020;0,010;0,1034250;4,688E-4;2,344E-4;0,0;0,0421600
221,200;4,337;0,024;0,000;0,1035375;5,625E-4;0,000;0,0;0,0432892
221,400;4,342;0,020;-0,010;0,1036500;4,688E-4;-2,344E-4;0,0;0,0439301
221,600;4,345;0,020;0,029;0,1037250;4,688E-4;7,031E-4;0,0;0,0431519
221,800;4,350;0,031;0,029;0,1038375;7,500E-4;7,031E-4;0,0;0,0430298
222,000;4,357;0,031;-0,029;0,1040250;7,500E-4;-7,031E-4;0,0;0,0409698
222,200;4,362;0,020;-0,029;0,1041375;4,688E-4;-7,031E-4;0,0;0,0404053
222,400;4,365;0,020;0,010;0,1042125;4,688E-4;2,344E-4;0,0;0,0398865
222,600;4,370;0,024;0,010;0,1043250;5,625E-4;2,344E-4;0,0;0,0387115
222,800;4,375;0,024;-0,010;0,1044375;5,625E-4;-2,344E-4;0,0;0,0388489
223,000;4,379;0,020;-0,010;0,1045500;4,688E-4;-2,344E-4;0,0;0,0391846
223,200;4,383;0,020;0,020;0,1046250;4,688E-4;4,687E-4;0,0;0,0396118
223,400;4,387;0,027;0,039;0,1047375;6,562E-4;9,375E-4;0,0;0,0406342
223,600;4,394;0,035;0,010;0,1048875;8,437E-4;2,344E-4;0,0;0,0419464
223,800;4,401;0,031;-0,029;0,1050750;7,500E-4;-7,031E-4;0,0;0,0424042
224,000;4,406;0,024;-0,020;0,1051875;5,625E-4;-4,688E-4;0,0;0,0406494
224,200;4,411;0,024;0,020;0,1053000;5,625E-4;4,687E-4;0,0;0,0409851
224,400;4,416;0,031;0,020;0,1054125;7,500E-4;4,687E-4;0,0;0,0387421
224,600;4,423;0,031;-0,020;0,1056000;7,500E-4;-4,687E-4;0,0;0,0386200
224,800;4,428;0,024;0,000;0,1057125;5,625E-4;0,000;0,0;0,0389557
225,000;4,433;0,031;0,020;0,1058250;7,500E-4;4,687E-4;0,0;0,0392914
225,200;4,441;0,031;-0,020;0,1060125;7,500E-4;-4,687E-4;0,0;0,0408630
225,400;4,445;0,024;-0,010;0,1061250;5,625E-4;-2,344E-4;0,0;0,0428925
225,600;4,450;0,027;4,189E-15;0,1062375;6,562E-4;1,000E-16;0,0;0,0438080
225,800;4,456;0,024;-0,010;0,1063875;5,625E-4;-2,344E-4;0,0;0,0441284
226,000;4,459;0,024;-0,010;0,1064625;5,625E-4;-2,344E-4;0,0;0,0443878
226,200;4,466;0,020;-0,020;0,1066125;4,687E-4;-4,687E-4;0,0;0,0433960
226,400;4,467;0,016;0,020;0,1066500;3,750E-4;4,687E-4;0,0;0,0432892
226,600;4,472;0,027;0,039;0,1067625;6,562E-4;9,375E-4;0,0;0,0412598
226,800;4,478;0,031;-0,010;0,1069125;7,500E-4;-2,344E-4;0,0;0,0415649
227,000;4,485;0,024;-0,039;0,1070625;5,625E-4;-9,375E-4;0,0;0,0410919
227,200;4,488;0,016;-0,020;0,1071375;3,750E-4;-4,687E-4;0,0;0,0414581
227,400;4,491;0,016;-0,010;0,1072125;3,750E-4;-2,344E-4;0,0;0,0418091
227,600;4,494;0,012;-0,010;0,1072875;2,812E-4;-2,344E-4;0,0;0,0413208
227,800;4,496;0,012;0,020;0,1073250;2,813E-4;4,688E-4;0,0;0,0414429
228,000;4,499;0,020;0,049;0,1074000;4,688E-4;0,001;0,0;0,0429230
228,200;4,503;0,031;0,049;0,1075125;7,500E-4;0,001;0,0;0,0437775
228,400;4,511;0,039;0,010;0,1077000;9,375E-4;2,344E-4;0,0;0,0422974
228,600;4,519;0,035;-0,010;0,1078875;8,437E-4;-2,344E-4;0,0;0,0419159
228,800;4,525;0,035;-0,020;0,1080375;8,438E-4;-4,687E-4;0,0;0,0395813
229,000;4,533;0,027;-0,039;0,1082250;6,562E-4;-9,375E-4;0,0;0,0383911
229,200;4,536;0,020;5,551E-15;0,1083000;4,688E-4;0,000;0,0;0,0370636
229,400;4,541;0,027;0,029;0,1084125;6,562E-4;7,031E-4;0,0;0,0374146
229,600;4,547;0,031;0,010;0,1085625;7,500E-4;2,344E-4;0,0;0,0375519
229,800;4,554;0,031;0,010;0,1087125;7,500E-4;2,344E-4;0,0;0,0385437
230,000;4,560;0,035;0,020;0,1088625;8,437E-4;4,687E-4;0,0;0,0390320
230,200;4,568;0,039;0,000;0,1090500;9,375E-4;0,000;0,0;0,0381165
230,400;4,576;0,035;-0,020;0,1092375;8,437E-4;-4,687E-4;0,0;0,0381927
230,600;4,582;0,031;-0,029;0,1093875;7,500E-4;-7,031E-4;0,0;0,0378418
230,800;4,588;0,024;-0,029;0,1095375;5,625E-4;-7,031E-4;0,0;0,0373383
231,000;4,591;0,020;0,020;0,1096125;4,688E-4;4,687E-4;0,0;0,0375366
231,200;4,596;0,031;0,049;0,1097250;7,500E-4;0,001;0,0;0,0379028
231,400;4,604;0,039;0,010;0,1099125;9,375E-4;2,344E-4;0,0;0,0390015
231,600;4,612;0,035;-0,020;0,1101000;8,437E-4;-4,687E-4;0,0;0,0388947
231,800;4,618;0,031;0,000;0,1102500;7,500E-4;0,000;0,0;0,0385284
232,000;4,624;0,035;-1,112E-14;0,1104000;8,437E-4;-1,331E-16;0,0;0,0382843
232,200;4,632;0,031;-0,020;0,1105875;7,500E-4;-4,687E-4;0,0;0,0378418
232,400;4,637;0,027;5,551E-15;0,1107000;6,562E-4;0,000;0,0;0,0366821
232,600;4,643;0,031;0,020;0,1108500;7,500E-4;4,688E-4;0,0;0,0359497
232,800;4,650;0,035;0,010;0,1110000;8,438E-4;2,344E-4;0,0;0,0358429
233,000;4,657;0,035;-6,280E-15;0,1111875;8,437E-4;-1,499E-16;0,0;0,0368042
233,200;4,664;0,035;-0,010;0,1113375;8,437E-4;-2,344E-4;0,0;0,0367889
233,400;4,672;0,031;-0,010;0,1115250;7,500E-4;-2,344E-4;0,0;0,0372009
233,600;4,676;0,031;0,039;0,1116375;7,500E-4;9,375E-4;0,0;0,0368195
233,800;4,684;0,047;0,029;0,1118250;0,001;7,031E-4;0,0;0,0359497
234,000;4,695;0,043;-0,029;0,1120875;0,001;-7,031E-4;0,0;0,0365906
234,200;4,701;0,035;-0,020;0,1122375;8,437E-4;-4,687E-4;0,0;0,0363007
234,400;4,709;0,035;0,000;0,1124250;8,437E-4;0,000;0,0;0,0372314
234,600;4,716;0,035;0,020;0,1125750;8,437E-4;4,688E-4;0,0;0,0375061
234,800;4,723;0,043;0,029;0,1127625;0,001;7,031E-4;0,0;0,0371246
235,000;4,733;0,047;-0,020;0,1129875;0,001;-4,688E-4;0,0;0,0356750
235,200;4,742;0,035;-0,059;0,1132125;8,437E-4;-0,001;0,0;0,0356903
235,400;4,747;0,024;-0,029;0,1133250;5,625E-4;-7,031E-4;0,0;0,0354462
235,600;4,752;0,024;0,010;0,1134375;5,625E-4;2,344E-4;0,0;0,0353851
235,800;4,756;0,027;0,039;0,1135500;6,563E-4;9,375E-4;0,0;0,0352631
236,000;4,763;0,039;0,049;0,1137000;9,375E-4;0,001;0,0;0,0351715
236,200;4,772;0,047;0,000;0,1139250;0,001;0,000;0,0;0,0362244
236,400;4,782;0,039;-0,029;0,1141500;9,375E-4;-7,031E-4;0,0;0,0362549
236,600;4,788;0,035;-0,010;0,1143000;8,437E-4;-2,344E-4;0,0;0,0361633
236,800;4,796;0,035;0,000;0,1144875;8,438E-4;0,000;0,0;0,0365753
